"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4GE5BEUC","forumPost","2022","Texas DPS [@TxDPS]","Under the direction of Gov. @GregAbbott_TX, #OperationLoneStar is working to secure the border and protect Texas communities, including combating the growing fentanyl crisis. Quick Fact: DPS has seized more than 336.3 million lethal doses of fentanyl during this border mission. https://t.co/jMVie0wgBk","Twitter","","","","https://twitter.com/TxDPS/status/1575515748918697985","","2022-09-29","2023-03-22 15:18:25","2023-03-22 15:18:25","2023-03-22 15:18:25","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\6A9VRKIV\1575515748918697985.html","https://t.co/jMVie0wgBk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8LUGBPK8","forumPost","2022","Texas DPS [@TxDPS]","Under Gov. @GregAbbott_TX's leadership, Operation Lone Star is securing the border and working to protect Texas communities. Quick Fact: DPS has seized more than 326 million lethal doses of fentanyl during this border mission. #BorderSecurity #OperationLoneStar https://t.co/tVRo5fjloK","Twitter","","","","https://twitter.com/TxDPS/status/1561745008859889665","","2022-08-22","2023-03-22 15:18:51","2023-03-22 15:18:51","2023-03-22 15:18:51","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\FUZ74DPT\1561745008859889665.html","https://t.co/tVRo5fjloK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DYRZM69F","forumPost","2022","Texas DPS [@TxDPS]","DPS continues to work collaboratively with our partners to safeguard Texas by securing the border. Under Gov. @GregAbbott_TX's Operation Lone Star, DPS is taking a proactive approach, utilizing all available assets, to protect Texas communities. #OperationLoneStar https://t.co/w2U17IrTAR","Twitter","","","","https://twitter.com/TxDPS/status/1559236226372214789","","2022-08-15","2023-03-22 15:19:13","2023-03-22 15:19:13","2023-03-22 15:19:13","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\2KTYU3ZD\1559236226372214789.html","https://t.co/w2U17IrTAR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XVSW49FG","forumPost","2022","Texas DPS [@TxDPS]","Our work to secure the border under Gov. @GregAbbott_TX's #OperationLoneStar often takes us to remote areas, where our people work to track//interdict criminal activity. Our goal is simple: DPS will continue to utilize all assets to combat the smuggling of people & drugs into TX. https://t.co/6ZSW8UqSld","Twitter","","","","https://twitter.com/TxDPS/status/1557115640128933891","","2022-08-09","2023-03-22 15:19:26","2023-03-22 15:19:26","2023-03-22 15:19:26","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\3257KQS4\1557115640128933891.html","https://t.co/6ZSW8UqSld","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HB7KQQJ9","forumPost","2022","Texas DPS [@TxDPS]","DPS aircraft play a vital role in ensuring public safety. Whether its aiding in a rescue op, helping locate/apprehend fugitives or bolstering border security as part of Gov. @GregAbbott_TX's #OperationLoneStar, DPS aircraft leverage the latest technology to enhance public safety. https://t.co/EfbdGrFcqg","Twitter","","","","https://twitter.com/TxDPS/status/1555608909821386757","","2022-08-05","2023-03-22 15:19:44","2023-03-22 15:19:44","2023-03-22 15:19:44","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\EA25CT74\1555608909821386757.html","https://t.co/EfbdGrFcqg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NCJBVAP9","forumPost","2022","Texas DPS [@TxDPS]","ICYMI: Operation Lone Star Combating Record Numbers Of Illegal Immigrants, Criminal Activity #OperationLoneStar is delivering results to keep Texas communities safe. Read the latest report Operation Lone Star activity ➡ https://bit.ly/3Qcw80M.","Twitter","","","","https://twitter.com/TxDPS/status/1554164470154510336","","2022-08-01","2023-03-22 15:19:58","2023-03-22 15:19:58","2023-03-22 15:19:58","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\GQHXZM5Y\1554164470154510336.html","https://bit.ly/3Qcw80M","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3H5NHG73","forumPost","2022","Texas DPS [@TxDPS]","ICYMI: Operation Lone Star Fights Deadly Fentanyl Crisis Coming Across Border On Fri., Gov. @GregAbbott_TX released his latest report on the work being done to secure the border under #OperationLoneStar. Highlighted in the report was Gov. Abbott's recent visit to DPS' Crime Lab.","Twitter","","","","https://twitter.com/TxDPS/status/1549451650988900360","","2022-07-19","2023-03-22 15:20:33","2023-03-22 15:20:33","2023-03-22 15:20:33","","","","","","","","","","","","","","en","","Tweet","","","","","","","C:\Users\bhjon\Zotero\storage\TQ28NGIS\1549451650988900360.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IZXF5IMM","forumPost","2022","Texas DPS [@TxDPS]","""I have authorized @TXMilitary and the Texas Department of Public Safety to begin returning illegal immigrants to the border to stop this criminal enterprise endangering our communities."" – Governor @GregAbbott_TX #OperationLoneStar https://t.co/dvDejCR8Zt","Twitter","","","","https://twitter.com/TxDPS/status/1545819304515493890","","2022-07-09","2023-03-22 15:21:24","2023-03-22 15:21:24","2023-03-22 15:21:24","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\RSVFUXG7\1545819304515493890.html","https://t.co/dvDejCR8Zt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XT4PAKWI","forumPost","2022","Texas DPS [@TxDPS]","Every day, our scientists have their hands on one of the deadliest drugs in America: fentanyl. Watch 👇🏻 report from @AlexisMcAdamsTV to learn more about what they do as part of Gov. @GregAbbott_TX’s #OperationLoneStar https://t.co/7WFbKWCR60","Twitter","","","","https://twitter.com/TxDPS/status/1542570435455471618","","2022-06-30","2023-03-22 15:21:55","2023-03-22 15:21:55","2023-03-22 15:21:55","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\UAJQJHHM\1542570435455471618.html","https://t.co/7WFbKWCR60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X249GGZN","forumPost","2022","Texas DPS [@TxDPS]","For more than a year, #OperationLoneStar has been working to secure the border. Under the leadership of Gov. @GregAbbott_TX, DPS has been diligently working to prevent & deter criminal activity to keep Texas communities safe. A key asset in fulfilling our mission is our aircraft. https://t.co/t0X4iOLa9W","Twitter","","","","https://twitter.com/TxDPS/status/1542138317956943875","","2022-06-29","2023-03-22 15:22:07","2023-03-22 15:22:07","2023-03-22 15:22:07","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\A4UAB3RG\1542138317956943875.html","https://t.co/t0X4iOLa9W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P38UEISJ","forumPost","2022","Texas DPS [@TxDPS]","Every day, DPS is working to secure the border as part of #OperationLoneStar. As directed by Gov. @GregAbbott_TX, DPS is utilizing assets to combat human smuggling, prevent dangerous drugs from making their way into Texas communities & apprehend dangerous criminals. https://t.co/OEPoiyA3rc","Twitter","","","","https://twitter.com/TxDPS/status/1539246772362657793","","2022-06-21","2023-03-22 15:22:25","2023-03-22 15:22:25","2023-03-22 15:22:25","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\9F7HCN49\1539246772362657793.html","https://t.co/OEPoiyA3rc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5YPYK6U8","forumPost","2022","Texas DPS [@TxDPS]","#OperationLoneStar","Twitter","","","","https://twitter.com/TxDPS/status/1527307057556099074","","2022-05-19","2023-03-22 15:22:40","2023-03-22 15:22:40","2023-03-22 15:22:40","","","","","","","","","","","","","","qht","","Tweet","","","","","","","C:\Users\bhjon\Zotero\storage\DG7ALWAY\1527307057556099074.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NQRML88F","forumPost","2022","Texas DPS [@TxDPS]","ICYMI: Over 200 Illegal Migrants Discovered During Traffic Stops (@TxDPSSouth) LAREDO - @TxDPS discovered over 200 illegal migrants after traffic stops conducted in collaboration w/ U.S. Border Patrol in Webb Co. as part of #OperationLoneStar. More ➡ https://bit.ly/3Ln38kp","Twitter","","","","https://twitter.com/TxDPS/status/1524828276623126530","","2022-05-12","2023-03-22 15:22:53","2023-03-22 15:22:53","2023-03-22 15:22:53","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\BDGMI87D\1524828276623126530.html","https://bit.ly/3Ln38kp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UTMFGCR9","forumPost","2022","Texas DPS [@TxDPS]","Our mission under Gov. @GregAbbott_TX's #OperationLoneStar is straightforward: Protect our fellow Texans and Texas communities by combating the smuggling of people and drugs into Texas. DPS will continue to work hard to fulfill our mission to protect and serve this great state. https://t.co/5eCkpBL4VD","Twitter","","","","https://twitter.com/TxDPS/status/1524101967810895872","","2022-05-10","2023-03-22 15:23:12","2023-03-22 15:23:12","2023-03-22 15:23:12","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\K2AHPUD6\1524101967810895872.html","https://t.co/5eCkpBL4VD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B7S5NXEG","forumPost","2022","Texas DPS [@TxDPS]","Protect and Serve. DPS continues to work collaboratively with our partners, under Gov. Greg Abbott's leadership as part of Operation Lone Star. This mission in taking a proactive approach to secure the border and protect Texas communities. #OperationLoneStar https://t.co/Qe1UbMfRni","Twitter","","","","https://twitter.com/TxDPS/status/1512520657254371341","","2022-04-08","2023-03-22 15:25:33","2023-03-22 15:25:33","2023-03-22 15:25:33","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\3P3P7GHP\1512520657254371341.html","https://t.co/Qe1UbMfRni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
